CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T04:58:37,18 SPCS,IRIDIUM 33 DEB,1997-051NF,EARTH,TEME,UTC,SGP4,2021-10-31T18:24:40.799232,14.12939721,0.0166053,86.1513,312.224,86.6323,87.1316,0,U,34926,999,65026,0.0015431,0.00003295,0,7227.466,101.915,969.346,729.317,DEBRIS,SMALL,US,1997,TTMTR,,3194950,188597790,0 IRIDIUM 33 DEB,1 34926U 97051NF  21304.76713888  .00003295  00000-0  15431-2 0  9999,2 34926  86.1513 312.2240 0166053  86.6323  87.1316 14.12939721650267
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T04:58:37,18 SPCS,IRIDIUM 33 DEB,1997-051NH,EARTH,TEME,UTC,SGP4,2021-10-31T16:09:44.594784,14.59498922,0.0033465,86.3981,287.7839,146.3019,214.0328,0,U,34928,999,44051,0.00043551,0.00002105,0,7072.929,98.664,718.464,671.125,DEBRIS,SMALL,US,1997,TTMTR,,3194950,188595612,0 IRIDIUM 33 DEB,1 34928U 97051NH  21304.67343281  .00002105  00000-0  43551-3 0  9991,2 34928  86.3981 287.7839 0033465 146.3019 214.0328 14.59498922440519
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T06:36:11,18 SPCS,SES 7 (PROTOSTAR 2),2009-027A,EARTH,TEME,UTC,SGP4,2021-11-01T00:37:36.787008,1.00271715,0.0001709,0.0709,86.7308,166.6115,264.8831,0,U,34941,999,4567,0,-0.00000337,0,42164.752,1436.098,35793.823,35779.411,PAYLOAD,LARGE,SES,2009,TTMTR,,3195062,188610594,0 SES 7 (PROTOSTAR 2),1 34941U 09027A   21305.02612022 -.00000337  00000-0  00000+0 0  9998,2 34941   0.0709  86.7308 0001709 166.6115 264.8831  1.00271715 45672
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T04:58:37,18 SPCS,BREEZE-M R/B,2009-027B,EARTH,TEME,UTC,SGP4,2021-10-31T19:45:35.445024,1.57275381,0.3439362,10.1306,5.8217,118.8136,275.2471,0,U,34942,999,7157,0,-0.00000066,0,31234.029,915.591,35598.407,14113.381,ROCKET BODY,LARGE,CIS,2009,TTMTR,,3194950,188597046,0 BREEZE-M R/B,1 34942U 09027B   21304.82332691 -.00000066  00000-0  00000-0 0  9997,2 34942  10.1306   5.8217 3439362 118.8136 275.2471  1.57275381 71573
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T06:56:12,18 SPCS,COSMOS 2251 DEB,1993-036ADX,EARTH,TEME,UTC,SGP4,2021-10-31T22:51:35.232768,14.07684893,0.0234624,73.7658,44.9724,138.0719,223.8652,0,U,34944,999,64965,0.00042872,0.00000907,0,7245.442,102.296,1037.302,697.311,DEBRIS,SMALL,CIS,1993,PKMTR,,3195306,188617017,0 COSMOS 2251 DEB,1 34944U 93036ADX 21304.95249112  .00000907  00000-0  42872-3 0  9990,2 34944  73.7658  44.9724 0234624 138.0719 223.8652 14.07684893649650
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T04:58:37,18 SPCS,COSMOS 2251 DEB,1993-036ADZ,EARTH,TEME,UTC,SGP4,2021-10-31T17:20:13.034112,14.51233869,0.0058713,74.0234,311.3393,100.5382,260.2401,0,U,34946,999,66343,0.00019372,0.00000759,0,7099.758,99.226,763.308,679.939,DEBRIS,SMALL,CIS,1993,PKMTR,,3194950,188596545,0 COSMOS 2251 DEB,1 34946U 93036ADZ 21304.72237308  .00000759  00000-0  19372-3 0  9995,2 34946  74.0234 311.3393 0058713 100.5382 260.2401 14.51233869663433
2,GENERATED VIA SPACE-TRACK.ORG API,2021-10-31T18:07:15,18 SPCS,COSMOS 2251 DEB,1993-036AEB,EARTH,TEME,UTC,SGP4,2021-10-31T14:59:02.493024,14.48630894,0.0025883,74.0221,74.8359,131.2166,242.1377,0,U,34948,999,65981,0.0009924,0.00003725,0,7108.261,99.404,748.524,711.727,DEBRIS,SMALL,CIS,1993,PKMTR,,3194431,188561900,0 COSMOS 2251 DEB,1 34948U 93036AEB 21304.62433441  .00003725  00000-0  99240-3 0  9990,2 34948  74.0221  74.8359 0025883 131.2166 242.1377 14.48630894659810
2,GENERATED VIA SPACE-TRACK.ORG API,2021-10-31T18:07:15,18 SPCS,COSMOS 2251 DEB,1993-036AEC,EARTH,TEME,UTC,SGP4,2021-10-31T05:07:00.292512,14.63415314,0.0095823,74.0213,135.9937,299.4563,59.7069,0,U,34949,999,66307,0.00011492,0.000006,0,7060.305,98.4,749.824,614.516,DEBRIS,SMALL,CIS,1993,PKMTR,,3194431,188561218,0 COSMOS 2251 DEB,1 34949U 93036AEC 21304.21319783  .00000600  00000-0  11492-3 0  9990,2 34949  74.0213 135.9937 0095823 299.4563  59.7069 14.63415314663070
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T04:58:37,18 SPCS,COSMOS 2251 DEB,1993-036AEE,EARTH,TEME,UTC,SGP4,2021-10-31T20:13:10.214976,14.66377504,0.0066302,74.0173,157.4135,304.1005,55.3883,0,U,34951,999,66525,0.00032781,0.00001838,0,7050.793,98.201,719.406,625.91,DEBRIS,SMALL,CIS,1993,PKMTR,,3194950,188597791,0 COSMOS 2251 DEB,1 34951U 93036AEE 21304.84247934  .00001838  00000-0  32781-3 0  9998,2 34951  74.0173 157.4135 0066302 304.1005  55.3883 14.66377504665251
2,GENERATED VIA SPACE-TRACK.ORG API,2021-10-31T18:07:15,18 SPCS,COSMOS 2251 DEB,1993-036AEG,EARTH,TEME,UTC,SGP4,2021-10-31T10:17:45.233664,14.51835915,0.0078893,74.0993,357.6568,35.3216,337.9245,0,U,34953,999,66216,0.00021133,0.00000857,0,7097.796,99.185,775.657,663.664,DEBRIS,SMALL,CIS,1993,PKMTR,,3194431,188562646,0 COSMOS 2251 DEB,1 34953U 93036AEG 21304.42899576  .00000857  00000-0  21133-3 0  9998,2 34953  74.0993 357.6568 0078893  35.3216 337.9245 14.51835915662169
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T04:58:37,18 SPCS,COSMOS 2251 DEB,1993-036AEH,EARTH,TEME,UTC,SGP4,2021-10-31T14:54:29.936448,14.49675106,0.0024589,73.9963,39.5399,167.8341,192.3418,0,U,34954,999,65983,0.00080238,0.00003071,0,7104.847,99.333,744.182,709.242,DEBRIS,SMALL,CIS,1993,PKMTR,,3194950,188595863,0 COSMOS 2251 DEB,1 34954U 93036AEH 21304.62117982  .00003071  00000-0  80238-3 0  9997,2 34954  73.9963  39.5399 0024589 167.8341 192.3418 14.49675106659832
2,GENERATED VIA SPACE-TRACK.ORG API,2021-10-31T18:07:15,18 SPCS,COSMOS 2251 DEB,1993-036AEJ,EARTH,TEME,UTC,SGP4,2021-10-30T19:50:24.473760,14.76530427,0.0117604,74.0471,352.297,102.5637,258.8721,0,U,34955,999,67708,0.00014968,0.00001132,0,7018.434,97.526,722.839,557.76,DEBRIS,SMALL,CIS,1993,PKMTR,,3194431,188562151,0 COSMOS 2251 DEB,1 34955U 93036AEJ 21303.82667215  .00001132  00000-0  14968-3 0  9991,2 34955  74.0471 352.2970 0117604 102.5637 258.8721 14.76530427677082
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T06:56:12,18 SPCS,COSMOS 2251 DEB,1993-036AEM,EARTH,TEME,UTC,SGP4,2021-11-01T01:27:16.308288,14.90106721,0.0143701,74.0138,186.8205,300.7116,57.9972,0,U,34958,999,68086,0.00024539,0.0000284,0,6975.74,96.637,697.847,497.363,DEBRIS,SMALL,CIS,1993,PKMTR,,3195313,188617117,0 COSMOS 2251 DEB,1 34958U 93036AEM 21305.06060542  .00002840  00000-0  24539-3 0  9994,2 34958  74.0138 186.8205 0143701 300.7116  57.9972 14.90106721680866
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T04:58:37,18 SPCS,COSMOS 2251 DEB,1993-036AER,EARTH,TEME,UTC,SGP4,2021-10-31T17:01:14.714112,14.39859869,0.0020447,74.0316,102.4573,224.6065,135.3445,0,U,34962,999,65906,0.00018909,0.00000569,0,7137.098,100.01,773.557,744.37,DEBRIS,SMALL,CIS,1993,PKMTR,,3194950,188596546,0 COSMOS 2251 DEB,1 34962U 93036AER 21304.70919808  .00000569  00000-0  18909-3 0  9997,2 34962  74.0316 102.4573 0020447 224.6065 135.3445 14.39859869659064
2,GENERATED VIA SPACE-TRACK.ORG API,2021-10-31T18:07:15,18 SPCS,COSMOS 2251 DEB,1993-036AES,EARTH,TEME,UTC,SGP4,2021-10-31T07:03:22.969440,14.34823397,0.0052417,74.1766,281.1593,182.261,177.8315,0,U,34963,999,65147,0.00041103,0.0000116,0,7153.79,100.361,813.153,738.157,DEBRIS,SMALL,CIS,1993,PKMTR,,3194431,188561901,0 COSMOS 2251 DEB,1 34963U 93036AES 21304.29401585  .00001160  00000-0  41103-3 0  9990,2 34963  74.1766 281.1593 0052417 182.2610 177.8315 14.34823397651475
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T06:46:11,18 SPCS,COSMOS 2251 DEB,1993-036AET,EARTH,TEME,UTC,SGP4,2021-10-31T23:57:10.806336,13.89737824,0.023817,73.9813,54.4603,232.0598,125.8795,0,U,34964,999,63796,0.00092828,0.00001406,0,7307.687,103.617,1103.599,755.505,DEBRIS,SMALL,CIS,1993,PKMTR,,3195176,188613482,0 COSMOS 2251 DEB,1 34964U 93036AET 21304.99804174  .00001406  00000-0  92828-3 0  9992,2 34964  73.9813  54.4603 0238170 232.0598 125.8795 13.89737824637961
2,GENERATED VIA SPACE-TRACK.ORG API,2021-10-31T18:07:15,18 SPCS,COSMOS 2251 DEB,1993-036AEU,EARTH,TEME,UTC,SGP4,2021-10-30T16:26:20.391936,14.4392416,0.0027916,74.0553,50.9318,197.855,162.1629,0,U,34965,999,65376,0.00012857,0.00000414,0,7123.699,99.728,765.451,725.678,DEBRIS,SMALL,CIS,1993,PKMTR,,3194431,188562903,0 COSMOS 2251 DEB,1 34965U 93036AEU 21303.68495824  .00000414  00000-0  12857-3 0  9998,2 34965  74.0553  50.9318 0027916 197.8550 162.1629 14.43924160653767
2,GENERATED VIA SPACE-TRACK.ORG API,2021-10-31T18:07:15,18 SPCS,COSMOS 2251 DEB,1993-036AEV,EARTH,TEME,UTC,SGP4,2021-10-31T02:48:58.167360,15.08692451,0.0021723,73.9645,241.4272,145.927,214.3321,0,U,34966,999,67337,0.0026485,0.00041963,0,6918.331,95.447,555.225,525.168,DEBRIS,SMALL,CIS,1993,PKMTR,,3194431,188562647,0 COSMOS 2251 DEB,1 34966U 93036AEV 21304.11733990  .00041963  00000-0  26485-2 0  9992,2 34966  73.9645 241.4272 0021723 145.9270 214.3321 15.08692451673372
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T04:58:37,18 SPCS,COSMOS 2251 DEB,1993-036AEW,EARTH,TEME,UTC,SGP4,2021-10-31T20:34:25.396896,14.35507401,0.0044672,73.9955,153.0589,291.1163,68.5217,0,U,34967,999,43570,0.00022307,0.00000622,0,7151.518,100.313,805.33,741.435,DEBRIS,SMALL,CIS,1993,PKMTR,,3194950,188595864,0 COSMOS 2251 DEB,1 34967U 93036AEW 21304.85723839  .00000622  00000-0  22307-3 0  9992,2 34967  73.9955 153.0589 0044672 291.1163  68.5217 14.35507401435704
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T06:16:13,18 SPCS,COSMOS 2251 DEB,1993-036AEX,EARTH,TEME,UTC,SGP4,2021-11-01T01:27:32.678496,14.56109023,0.0091438,74.0407,222.4624,3.6497,356.5312,0,U,34968,999,66671,0.000063363,0.00000264,0,7083.903,98.894,770.541,640.994,DEBRIS,SMALL,CIS,1993,PKMTR,,3194997,188609097,0 COSMOS 2251 DEB,1 34968U 93036AEX 21305.06079489  .00000264  00000-0  63363-4 0  9992,2 34968  74.0407 222.4624 0091438   3.6497 356.5312 14.56109023666712
2,GENERATED VIA SPACE-TRACK.ORG API,2021-10-31T22:56:12,18 SPCS,COSMOS 2251 DEB,1993-036AEY,EARTH,TEME,UTC,SGP4,2021-10-31T13:53:29.712768,14.2849155,0.0078688,74.0152,239.743,4.7697,355.4183,0,U,34969,999,65551,0.0001494,0.00000361,0,7174.914,100.806,853.237,740.321,DEBRIS,SMALL,CIS,1993,PKMTR,,3194768,188581937,0 COSMOS 2251 DEB,1 34969U 93036AEY 21304.57881612  .00000361  00000-0  14940-3 0  9991,2 34969  74.0152 239.7430 0078688   4.7697 355.4183 14.28491550655510
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T14:56:11,18 SPCS,COSMOS 2251 DEB,1993-036AEZ,EARTH,TEME,UTC,SGP4,2021-11-01T10:06:59.105952,15.36315333,0.00081,74.0047,197.5531,259.5392,100.4901,0,U,34970,999,68025,0.0030714,0.00110467,0,6835.153,93.731,462.555,451.482,DEBRIS,SMALL,CIS,1993,PKMTR,,3195715,188624934,0 COSMOS 2251 DEB,1 34970U 93036AEZ 21305.42151743  .00110467  00000-0  30714-2 0  9998,2 34970  74.0047 197.5531 0008100 259.5392 100.4901 15.36315333680251
2,GENERATED VIA SPACE-TRACK.ORG API,2021-10-31T18:07:15,18 SPCS,COSMOS 2251 DEB,1993-036AFA,EARTH,TEME,UTC,SGP4,2021-10-31T15:12:38.352672,14.51904796,0.0073228,73.979,253.1413,112.0654,62.3533,0,U,34971,999,44335,0.00006722,0.00000251,0,7097.571,99.18,771.41,667.462,DEBRIS,SMALL,CIS,1993,PKMTR,,3194431,188561902,0 COSMOS 2251 DEB,1 34971U 93036AFA 21304.63377723  .00000251  00000-0  67220-4 0  9992,2 34971  73.9790 253.1413 0073228 112.0654  62.3533 14.51904796443358
2,GENERATED VIA SPACE-TRACK.ORG API,2021-10-31T22:56:12,18 SPCS,COSMOS 2251 DEB,1993-036AFB,EARTH,TEME,UTC,SGP4,2021-10-31T14:49:03.156096,14.47130915,0.0053233,73.9984,27.9804,182.9426,245.7335,0,U,34972,999,65871,0.00042583,0.00001553,0,7113.172,99.507,772.902,697.171,DEBRIS,SMALL,CIS,1993,PKMTR,,3194758,188582269,0 COSMOS 2251 DEB,1 34972U 93036AFB 21304.61739764  .00001553  00000-0  42583-3 0  9998,2 34972  73.9984  27.9804 0053233 182.9426 245.7335 14.47130915658716
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T04:58:37,18 SPCS,COSMOS 2251 DEB,1993-036AFF,EARTH,TEME,UTC,SGP4,2021-10-31T17:57:10.733760,14.55249231,0.0066509,74.0643,303.1318,24.9327,146.6589,0,U,34976,999,66295,0.00032959,0.0000144,0,7086.693,98.952,755.69,661.425,DEBRIS,SMALL,CIS,1993,PKMTR,,3194950,188597793,0 COSMOS 2251 DEB,1 34976U 93036AFF 21304.74804090  .00001440  00000-0  32959-3 0  9992,2 34976  74.0643 303.1318 0066509  24.9327 146.6589 14.55249231662950
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T04:58:37,18 SPCS,COSMOS 2251 DEB,1993-036AFG,EARTH,TEME,UTC,SGP4,2021-10-31T08:16:04.513152,14.51241525,0.0053386,74.0293,57.8369,144.6096,215.8628,0,U,34977,999,65805,0.0011981,0.00004827,0,7099.733,99.225,759.501,683.696,DEBRIS,SMALL,CIS,1993,PKMTR,,3194950,188595615,0 COSMOS 2251 DEB,1 34977U 93036AFG 21304.34449668  .00004827  00000-0  11981-2 0  9998,2 34977  74.0293  57.8369 0053386 144.6096 215.8628 14.51241525658056
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T04:58:37,18 SPCS,COSMOS 2251 DEB,1993-036AFH,EARTH,TEME,UTC,SGP4,2021-10-31T13:50:29.794272,14.79053884,0.0038043,74.0239,91.682,245.9742,113.745,0,U,34978,999,66770,0.0011696,0.00008735,0,7010.449,97.36,658.984,605.644,DEBRIS,SMALL,CIS,1993,PKMTR,,3194950,188595865,0 COSMOS 2251 DEB,1 34978U 93036AFH 21304.57673373  .00008735  00000-0  11696-2 0  9991,2 34978  74.0239  91.6820 0038043 245.9742 113.7450 14.79053884667701
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T04:58:37,18 SPCS,COSMOS 2251 DEB,1993-036AFJ,EARTH,TEME,UTC,SGP4,2021-10-31T16:14:52.794816,14.56488711,0.0072398,74.0455,275.6992,20.545,339.8598,0,U,34979,999,66214,0.00039722,0.000018,0,7082.671,98.868,755.814,653.259,DEBRIS,SMALL,CIS,1993,PKMTR,,3194950,188597049,0 COSMOS 2251 DEB,1 34979U 93036AFJ 21304.67699994  .00001800  00000-0  39722-3 0  9997,2 34979  74.0455 275.6992 0072398  20.5450 339.8598 14.56488711662143
2,GENERATED VIA SPACE-TRACK.ORG API,2021-10-31T18:07:15,18 SPCS,IRIDIUM 33 DEB,1997-051NP,EARTH,TEME,UTC,SGP4,2021-10-30T16:15:08.332128,14.75410667,0.0035008,86.3534,282.0864,69.4559,291.041,0,U,34983,999,44638,0.0028644,0.00019701,0,7021.985,97.6,668.433,619.267,DEBRIS,SMALL,US,1997,TTMTR,,3194431,188562404,0 IRIDIUM 33 DEB,1 34983U 97051NP  21303.67717977  .00019701  00000-0  28644-2 0  9993,2 34983  86.3534 282.0864 0035008  69.4559 291.0410 14.75410667446385
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T04:58:37,18 SPCS,IRIDIUM 33 DEB,1997-051NR,EARTH,TEME,UTC,SGP4,2021-10-31T20:48:33.081984,14.34731935,0.0025492,86.3726,333.0328,114.9768,5.8781,0,U,34985,999,65581,0.00019625,0.00000577,0,7154.094,100.367,794.197,757.722,DEBRIS,SMALL,US,1997,TTMTR,,3194950,188596548,0 IRIDIUM 33 DEB,1 34985U 97051NR  21304.86704956  .00000577  00000-0  19625-3 0  9991,2 34985  86.3726 333.0328 0025492 114.9768   5.8781 14.34731935655817
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T04:58:37,18 SPCS,IRIDIUM 33 DEB,1997-051NS,EARTH,TEME,UTC,SGP4,2021-10-31T18:44:38.552064,14.54952099,0.0026353,86.3814,314.1233,250.6155,109.2203,0,U,34986,999,65952,0.0013256,0.00005748,0,7087.657,98.972,728.2,690.844,DEBRIS,SMALL,US,1997,TTMTR,,3194950,188596798,0 IRIDIUM 33 DEB,1 34986U 97051NS  21304.78100176  .00005748  00000-0  13256-2 0  9995,2 34986  86.3814 314.1233 0026353 250.6155 109.2203 14.54952099659524
2,GENERATED VIA SPACE-TRACK.ORG API,2021-10-31T15:06:13,18 SPCS,IRIDIUM 33 DEB,1997-051NT,EARTH,TEME,UTC,SGP4,2021-10-30T01:45:53.173440,14.84264598,0.000471,86.3385,222.0448,307.9454,52.1343,0,U,34987,999,67681,0.0014752,0.00012392,0,6994.032,97.018,619.191,612.603,DEBRIS,SMALL,US,1997,TTMTR,,3194150,188543511,0 IRIDIUM 33 DEB,1 34987U 97051NT  21303.07353210  .00012392  00000-0  14752-2 0  9991,2 34987  86.3385 222.0448 0004710 307.9454  52.1343 14.84264598676819
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T04:58:37,18 SPCS,COSMOS 2251 DEB,1993-036AFM,EARTH,TEME,UTC,SGP4,2021-10-31T18:04:22.398528,14.56116619,0.0026398,74.0203,303.4545,89.8717,270.5471,0,U,34989,999,65990,0.00050822,0.00002224,0,7083.878,98.893,724.443,687.043,DEBRIS,SMALL,CIS,1993,PKMTR,,3194950,188597794,0 COSMOS 2251 DEB,1 34989U 93036AFM 21304.75303702  .00002224  00000-0  50822-3 0  9991,2 34989  74.0203 303.4545 0026398  89.8717 270.5471 14.56116619659908
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T04:58:37,18 SPCS,COSMOS 2251 DEB,1993-036AFN,EARTH,TEME,UTC,SGP4,2021-10-31T21:53:39.870528,14.37119754,0.0017705,74.0453,142.8556,221.7868,138.1935,0,U,34990,999,65726,0.00014773,0.00000413,0,7146.168,100.2,780.685,755.38,DEBRIS,SMALL,CIS,1993,PKMTR,,3194950,188595616,0 COSMOS 2251 DEB,1 34990U 93036AFN 21304.91226702  .00000413  00000-0  14773-3 0  9998,2 34990  74.0453 142.8556 0017705 221.7868 138.1935 14.37119754657263
2,GENERATED VIA SPACE-TRACK.ORG API,2021-10-31T18:07:15,18 SPCS,COSMOS 2251 DEB,1993-036AFP,EARTH,TEME,UTC,SGP4,2021-10-31T04:58:17.175936,14.62134716,0.000972,74.0431,289.955,52.5878,307.6172,0,U,34991,999,66415,0.00082942,0.00004146,0,7064.427,98.486,693.158,679.425,DEBRIS,SMALL,CIS,1993,PKMTR,,3194431,188560971,0 COSMOS 2251 DEB,1 34991U 93036AFP 21304.20714324  .00004146  00000-0  82942-3 0  9993,2 34991  74.0431 289.9550 0009720  52.5878 307.6172 14.62134716664151
2,GENERATED VIA SPACE-TRACK.ORG API,2021-10-31T18:07:15,18 SPCS,COSMOS 2251 DEB,1993-036AFR,EARTH,TEME,UTC,SGP4,2021-10-31T08:26:09.430656,14.7353393,0.0035158,74.012,305.7699,342.4891,17.5066,0,U,34993,999,66412,0.0030583,0.00020112,0,7027.946,97.724,674.52,625.102,DEBRIS,SMALL,CIS,1993,PKMTR,,3194431,188562154,0 COSMOS 2251 DEB,1 34993U 93036AFR 21304.35149804  .00020112  00000-0  30583-2 0  9990,2 34993  74.0120 305.7699 0035158 342.4891  17.5066 14.73533930664128
2,GENERATED VIA SPACE-TRACK.ORG API,2021-10-29T07:26:12,18 SPCS,COSMOS 2251 DEB,1993-036AFT,EARTH,TEME,UTC,SGP4,2021-10-28T11:28:25.945248,14.64259054,0.0041787,73.8324,208.7197,18.4095,341.8572,0,U,34995,999,66325,0.0010039,0.00005331,0,7057.592,98.343,708.949,649.966,DEBRIS,SMALL,CIS,1993,PKMTR,,3190028,188381820,0 COSMOS 2251 DEB,1 34995U 93036AFT 21301.47807807  .00005331  00000-0  10039-2 0  9996,2 34995  73.8324 208.7197 0041787  18.4095 341.8572 14.64259054663259
2,GENERATED VIA SPACE-TRACK.ORG API,2021-10-30T07:06:24,18 SPCS,COSMOS 2251 DEB,1993-036AFV,EARTH,TEME,UTC,SGP4,2021-10-30T03:52:21.793440,14.2884681,0.012053,73.8882,215.7441,138.1225,222.9222,0,U,34997,999,65322,0.00041031,0.00001093,0,7173.725,100.781,882.055,709.125,DEBRIS,SMALL,CIS,1993,PKMTR,,3192100,188476300,0 COSMOS 2251 DEB,1 34997U 93036AFV 21303.16136335  .00001093  00000-0  41031-3 0  9995,2 34997  73.8882 215.7441 0120530 138.1225 222.9222 14.28846810653228
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T06:56:12,18 SPCS,COSMOS 2251 DEB,1993-036AFW,EARTH,TEME,UTC,SGP4,2021-11-01T03:45:56.477952,14.41170991,0.0023317,74.0146,79.8541,226.6333,308.5345,0,U,34998,999,65806,0.00022747,0.00000709,0,7132.769,99.919,771.266,738.003,DEBRIS,SMALL,CIS,1993,PKMTR,,3195327,188617346,0 COSMOS 2251 DEB,1 34998U 93036AFW 21305.15690368  .00000709  00000-0  22747-3 0  9994,2 34998  74.0146  79.8541 0023317 226.6333 308.5345 14.41170991658062
2,GENERATED VIA SPACE-TRACK.ORG API,2021-10-30T18:17:17,18 SPCS,COSMOS 2251 DEB,1993-036AFY,EARTH,TEME,UTC,SGP4,2021-10-29T23:40:53.097888,14.58544831,0.0075147,74.0381,280.8006,18.3642,342.0208,0,U,35000,999,66264,0.00064924,0.00003109,0,7076.014,98.729,751.053,644.704,DEBRIS,SMALL,CIS,1993,PKMTR,,3192905,188505203,0 COSMOS 2251 DEB,1 35000U 93036AFY 21302.98672567  .00003109  00000-0  64924-3 0  9998,2 35000  74.0381 280.8006 0075147  18.3642 342.0208 14.58544831662641
2,GENERATED VIA SPACE-TRACK.ORG API,2021-10-31T18:07:15,18 SPCS,COSMOS 2251 DEB,1993-036AFZ,EARTH,TEME,UTC,SGP4,2021-10-31T12:00:02.306880,14.43197676,0.0083503,74.0237,30.9348,176.6804,183.4926,0,U,35012,999,65861,0.000059708,0.00000181,0,7126.09,99.778,807.46,688.45,DEBRIS,SMALL,CIS,1993,PKMTR,,3194431,188562906,0 COSMOS 2251 DEB,1 35012U 93036AFZ 21304.50002670  .00000181  00000-0  59708-4 0  9995,2 35012  74.0237  30.9348 0083503 176.6804 183.4926 14.43197676658611
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T06:56:12,18 SPCS,COSMOS 2251 DEB,1993-036AGB,EARTH,TEME,UTC,SGP4,2021-10-31T23:01:20.900352,14.480047,0.0011981,74.0112,24.3187,181.6555,178.4567,0,U,35014,999,66226,0.00045804,0.00001676,0,7110.31,99.447,740.694,723.656,DEBRIS,SMALL,CIS,1993,PKMTR,,3195281,188616299,0 COSMOS 2251 DEB,1 35014U 93036AGB 21304.95926968  .00001676  00000-0  45804-3 0  9992,2 35014  74.0112  24.3187 0011981 181.6555 178.4567 14.48004700662264
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T04:58:37,18 SPCS,COSMOS 2251 DEB,1993-036AGC,EARTH,TEME,UTC,SGP4,2021-10-31T19:43:13.668672,14.35150914,0.0089356,73.9516,145.0726,348.2249,24.0595,0,U,35015,999,43812,0.0002787,0.00000805,0,7152.702,100.338,838.481,710.653,DEBRIS,SMALL,CIS,1993,PKMTR,,3194950,188595867,0 COSMOS 2251 DEB,1 35015U 93036AGC 21304.82168598  .00000805  00000-0  27870-3 0  9992,2 35015  73.9516 145.0726 0089356 348.2249  24.0595 14.35150914438121
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T04:58:37,18 SPCS,COSMOS 2251 DEB,1993-036AGD,EARTH,TEME,UTC,SGP4,2021-10-31T22:21:03.959712,14.30285095,0.0120725,73.9314,174.5647,53.1338,320.7884,0,U,35016,999,65268,0.00016924,0.00000449,0,7168.915,100.679,877.327,704.233,DEBRIS,SMALL,CIS,1993,PKMTR,,3194950,188597051,0 COSMOS 2251 DEB,1 35016U 93036AGD 21304.93129583  .00000449  00000-0  16924-3 0  9998,2 35016  73.9314 174.5647 0120725  53.1338 320.7884 14.30285095652684
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T06:26:11,18 SPCS,COSMOS 2251 DEB,1993-036AGF,EARTH,TEME,UTC,SGP4,2021-11-01T00:03:11.778624,13.60811639,0.036569,73.984,49.0976,263.9109,92.023,0,U,35018,999,62780,0.00082653,0.0000095,0,7410.881,105.819,1303.754,761.737,DEBRIS,SMALL,CIS,1993,PKMTR,,3195030,188610234,0 COSMOS 2251 DEB,1 35018U 93036AGF 21305.00221966  .00000950  00000-0  82653-3 0  9996,2 35018  73.9840  49.0976 0365690 263.9109  92.0230 13.60811639627801
